CustomerID,Recency,Frequency,MonetaryValue,Tenure,AvgDaysBetweenPurchases,Age,Gender,Country,UniqueProductsCount
13482,232,1,184.64,0,0.0,36.72727272727273,M,United Kingdom,11
13483,66,1,140.34,0,0.0,36.3,M,United Kingdom,10
13484,241,1,313.8,0,0.0,36.75,M,United Kingdom,8
13485,233,1,454.24,0,0.0,37.52173913043478,M,United Kingdom,23
13486,78,3,374.1366666666667,76,25.333333333333332,35.333333333333336,M,United Kingdom,69
13487,58,3,191.79999999999998,295,98.33333333333333,35.205882352941174,M,United Kingdom,26
13488,17,17,524.1535294117648,350,20.58823529411765,36.60889929742389,M,United Kingdom,272
13489,105,4,112.38,189,47.25,41.57142857142857,M,United Kingdom,11
13491,52,10,121.582,320,32.0,36.13953488372093,M,United Kingdom,73
13492,136,3,423.28,78,26.0,38.0,M,Switzerland,38
13493,275,2,309.315,11,5.5,33.75,M,Switzerland,6
13494,312,1,316.26000000000005,0,0.0,36.611111111111114,M,United Kingdom,18
13495,8,6,331.68666666666667,360,60.0,37.90384615384615,M,United Kingdom,34
13496,11,3,205.97666666666666,349,116.33333333333333,36.30555555555556,M,United Kingdom,28
13497,283,3,107.01666666666667,85,28.333333333333332,35.85,M,United Kingdom,19
13499,18,7,163.85142857142858,252,36.0,35.08888888888889,M,United Kingdom,31
13500,23,4,284.1925,99,24.75,36.80597014925373,M,United Kingdom,60
13501,243,2,655.235,45,22.5,38.301886792452834,M,Switzerland,52
13502,17,3,97.33333333333333,307,102.33333333333333,40.333333333333336,M,United Kingdom,17
13503,71,1,216.85,0,0.0,33.0,M,United Kingdom,17
13504,64,1,295.93,0,0.0,33.77272727272727,M,United Kingdom,22
13505,68,8,535.36,165,20.625,37.93392070484582,M,Switzerland,182
13506,312,3,150.94,57,19.0,32.310344827586206,M,United Kingdom,26
13507,3,4,619.79,142,35.5,36.72839506172839,M,United Kingdom,146
13508,244,1,110.97,0,0.0,34.75,M,United Kingdom,12
13509,9,7,139.96,275,39.285714285714285,36.5,M,United Kingdom,27
13510,1,5,357.03200000000004,182,36.4,35.36752136752137,M,United Kingdom,86
13512,261,1,251.21,0,0.0,34.93333333333333,M,United Kingdom,15
13513,127,1,205.1,0,0.0,38.1,M,United Kingdom,10
13514,74,1,152.20000000000002,0,0.0,47.75,M,United Kingdom,4
13515,73,4,222.78,175,43.75,39.067796610169495,M,United Kingdom,50
13516,21,3,463.1366666666667,217,72.33333333333333,35.68181818181818,M,United Kingdom,43
13517,60,5,421.814,120,24.0,36.05594405594405,M,United Kingdom,125
13518,86,1,659.4399999999999,0,0.0,39.89473684210526,M,United Kingdom,36
13519,50,2,55.400000000000006,27,13.5,38.333333333333336,M,United Kingdom,8
13520,59,8,435.96875,312,39.0,37.8421052631579,M,Switzerland,49
13521,1,3,364.55,8,2.6666666666666665,36.60091743119266,M,United Kingdom,313
13522,30,1,125.80000000000001,0,0.0,42.6,M,United Kingdom,5
13523,33,6,625.8966666666666,333,55.5,35.74576271186441,M,United Kingdom,157
13524,41,5,136.036,179,35.8,33.7037037037037,M,United Kingdom,17
13525,15,2,314.39,233,116.5,32.166666666666664,M,United Kingdom,5
13527,34,8,282.97,293,36.625,37.683035714285715,M,United Kingdom,153
13529,79,2,153.88,125,62.5,35.333333333333336,M,United Kingdom,15
13531,205,2,241.9,161,80.5,37.27272727272727,M,United Kingdom,17
13532,34,1,210.31,0,0.0,39.878787878787875,M,United Kingdom,66
13533,183,3,90.26333333333334,84,28.0,35.39473684210526,M,United Kingdom,61
13534,2,43,130.53674418604652,355,8.255813953488373,36.75730994152047,M,United Kingdom,119
13536,1,7,492.61285714285714,74,10.571428571428571,36.8268156424581,M,United Kingdom,91
13538,43,7,182.97857142857143,272,38.857142857142854,33.56,M,United Kingdom,10
13539,86,4,151.46,223,55.75,38.60526315789474,M,United Kingdom,36
13544,40,2,145.705,200,100.0,35.64367816091954,M,United Kingdom,76
13546,12,3,208.99666666666667,188,62.666666666666664,37.60204081632653,M,United Kingdom,72
13548,96,2,341.205,147,73.5,39.024193548387096,M,United Kingdom,114
13549,26,8,114.515,216,27.0,33.73076923076923,M,United Kingdom,37
13551,319,1,91.80000000000001,0,0.0,34.25,M,United Kingdom,4
13552,66,16,221.220625,249,15.5625,35.86776859504132,M,United Kingdom,82
13555,74,4,1037.32,128,32.0,36.080882352941174,M,United Kingdom,128
13557,28,2,292.03,252,126.0,36.205882352941174,M,United Kingdom,31
13558,6,4,151.265,62,15.5,36.29714285714286,M,United Kingdom,123
13560,7,1,174.37,0,0.0,35.27272727272727,M,United Kingdom,32
13561,216,1,141.85999999999999,0,0.0,37.214285714285715,M,United Kingdom,14
13562,82,3,599.7766666666666,163,54.333333333333336,38.13414634146341,M,United Kingdom,50
13563,84,2,388.765,55,27.5,34.59183673469388,M,United Kingdom,49
13564,144,5,129.548,223,44.6,35.411764705882355,M,United Kingdom,68
13565,19,2,120.11,315,157.5,36.5,M,United Kingdom,35
13566,41,2,437.355,41,20.5,36.625,M,United Kingdom,134
13568,173,1,192.85,0,0.0,37.15909090909091,M,United Kingdom,41
13569,17,2,186.875,350,175.0,36.09411764705882,M,United Kingdom,73
13570,243,1,239.49,0,0.0,40.407407407407405,M,United Kingdom,27
13571,13,12,174.36,240,20.0,35.847507331378296,M,United Kingdom,157
13572,206,1,1384.25,0,0.0,32.57575757575758,M,United Kingdom,32
13573,50,2,147.2,202,101.0,40.76923076923077,M,United Kingdom,24
13575,23,5,146.414,152,30.4,36.19565217391305,M,United Kingdom,41
13576,10,20,335.165,362,18.1,36.97692307692308,M,United Kingdom,78
13577,25,5,331.65999999999997,216,43.2,37.68235294117647,M,United Kingdom,61
13579,15,2,233.52,354,177.0,38.69565217391305,M,United Kingdom,19
13581,309,1,118.0,0,0.0,38.0,M,United Kingdom,10
13583,156,1,781.03,0,0.0,35.83018867924528,M,United Kingdom,53
13584,307,1,142.4,0,0.0,35.666666666666664,M,United Kingdom,24
13587,32,3,115.66666666666667,31,10.333333333333334,38.18181818181818,M,United Kingdom,8
13588,16,13,188.08615384615385,239,18.384615384615383,35.53888888888889,M,United Kingdom,132
13589,15,2,189.825,164,82.0,35.76190476190476,M,United Kingdom,21
13590,11,7,282.30285714285714,291,41.57142857142857,34.12359550561798,M,United Kingdom,70
13591,65,3,372.3766666666667,202,67.33333333333333,37.172413793103445,M,United Kingdom,56
13592,36,4,61.989999999999995,228,57.0,40.125,M,United Kingdom,15
13593,108,6,331.7133333333333,227,37.833333333333336,36.75968992248062,M,United Kingdom,77
13594,53,1,396.97,0,0.0,38.76923076923077,M,United Kingdom,26
13596,6,2,348.52,7,3.5,35.897590361445786,M,United Kingdom,133
13598,47,2,83.71000000000001,0,0.0,35.390243902439025,M,United Kingdom,33
13599,1,33,152.44242424242427,365,11.06060606060606,36.166666666666664,M,United Kingdom,172
13600,312,1,219.52,0,0.0,34.21052631578947,M,United Kingdom,19
13601,45,2,346.66,166,83.0,35.09090909090909,M,United Kingdom,90
13602,65,1,428.89,0,0.0,36.608695652173914,M,United Kingdom,23
13603,26,1,164.34,0,0.0,39.0,M,United Kingdom,27
13606,29,3,93.51333333333332,282,94.0,38.906976744186046,M,United Kingdom,40
13607,40,1,678.01,0,0.0,34.714285714285715,M,United Kingdom,93
13610,12,9,123.93666666666667,273,30.333333333333332,36.421052631578945,M,United Kingdom,165
13611,89,4,289.55,270,67.5,37.18421052631579,M,United Kingdom,67
13614,24,4,402.615,306,76.5,36.92039800995025,M,United Kingdom,171
13615,313,2,199.995,6,3.0,35.291666666666664,M,United Kingdom,23
13617,40,3,181.39333333333332,140,46.666666666666664,39.54545454545455,M,United Kingdom,31
13618,174,1,177.34,0,0.0,35.92307692307692,M,United Kingdom,13
13621,117,1,213.85,0,0.0,40.0,M,United Kingdom,19
13623,31,7,96.06285714285715,266,38.0,36.23255813953488,M,United Kingdom,78
13626,253,1,257.23,0,0.0,31.63157894736842,M,United Kingdom,19
13627,59,7,232.00285714285715,298,42.57142857142857,38.234042553191486,M,United Kingdom,84
13629,23,11,708.3963636363636,315,28.636363636363637,36.30508474576271,M,United Kingdom,28
13630,5,11,181.42545454545456,280,25.454545454545453,38.05,M,United Kingdom,51
13631,100,12,251.81416666666667,167,13.916666666666666,32.083333333333336,M,United Kingdom,6
13632,25,6,352.83666666666664,218,36.333333333333336,37.27891156462585,M,United Kingdom,121
13634,33,5,315.03200000000004,293,58.6,35.08510638297872,M,United Kingdom,156
13635,68,1,1071.03,0,0.0,36.225806451612904,M,United Kingdom,62
13636,37,6,156.93666666666667,248,41.333333333333336,36.921875,M,United Kingdom,57
13637,52,3,270.1666666666667,174,58.0,36.02970297029703,M,United Kingdom,79
13638,16,1,122.64,0,0.0,37.5,M,United Kingdom,8
13639,74,1,1033.34,0,0.0,33.2,M,United Kingdom,39
13642,216,1,354.8,0,0.0,38.22727272727273,M,United Kingdom,57
13643,31,3,173.14666666666668,154,51.333333333333336,35.392857142857146,M,United Kingdom,24
13644,9,5,519.504,96,19.2,35.83108108108108,M,United Kingdom,144
13645,120,1,252.1,0,0.0,36.2,M,United Kingdom,5
13647,10,5,334.044,225,45.0,35.5,M,United Kingdom,65
13649,257,2,173.3,109,54.5,35.17391304347826,M,United Kingdom,23
13650,17,7,258.47714285714284,250,35.714285714285715,35.44897959183673,M,United Kingdom,79
13651,35,2,47.1,4,2.0,37.166666666666664,M,United Kingdom,6
13652,46,3,365.02666666666664,322,107.33333333333333,35.57142857142857,M,United Kingdom,48
13654,43,6,451.22166666666664,230,38.333333333333336,37.765060240963855,M,United Kingdom,157
13655,114,2,466.485,127,63.5,37.125,M,United Kingdom,52
13656,165,2,189.825,172,86.0,35.244897959183675,M,United Kingdom,49
13657,11,2,191.07,190,95.0,39.125,M,United Kingdom,16
13658,10,7,345.9242857142857,194,27.714285714285715,37.5625,M,United Kingdom,91
13659,197,3,516.9499999999999,123,41.0,35.925925925925924,M,United Kingdom,93
13662,86,7,125.58285714285715,173,24.714285714285715,39.758620689655174,M,United Kingdom,50
13663,179,1,189.47,0,0.0,29.846153846153847,M,United Kingdom,13
13666,60,3,28.21666666666667,227,75.66666666666667,33.666666666666664,M,United Kingdom,12
13667,149,1,305.02,0,0.0,37.08045977011494,M,United Kingdom,82
13668,3,29,214.34724137931033,359,12.379310344827585,37.00998003992016,M,United Kingdom,286
13669,51,2,109.275,98,49.0,38.0,M,United Kingdom,9
13670,75,1,349.7,0,0.0,38.36,M,United Kingdom,25
13672,301,6,-11.909999999999998,32,5.333333333333333,35.0,M,United Kingdom,5
13673,19,2,198.46,13,6.5,37.47692307692308,M,United Kingdom,47
13675,151,2,243.41000000000003,133,66.5,35.6,M,United Kingdom,25
13678,152,1,232.6,0,0.0,41.5,M,United Kingdom,16
13680,1,5,440.462,337,67.4,35.56481481481482,M,United Kingdom,164
13681,18,4,206.9575,137,34.25,37.36842105263158,M,United Kingdom,37
13682,187,1,59.5,0,0.0,42.0,M,United Kingdom,3
13684,286,2,32.115,0,0.0,34.38709677419355,M,United Kingdom,29
13685,3,7,445.63428571428574,57,8.142857142857142,39.94871794871795,M,United Kingdom,29
13686,183,1,72.0,0,0.0,41.125,M,United Kingdom,8
13689,63,1,910.0,0,0.0,41.0,M,United Kingdom,6
13690,59,1,172.25,0,0.0,39.44444444444444,M,United Kingdom,9
13692,25,5,293.374,211,42.2,35.49090909090909,M,United Kingdom,49
13693,325,2,-16.0,0,0.0,40.75,M,United Kingdom,4
13694,4,60,1044.2183333333332,369,6.15,37.06837606837607,M,United Kingdom,369
13695,31,15,166.942,228,15.2,37.644444444444446,M,United Kingdom,46
13697,39,1,151.29999999999998,0,0.0,36.583333333333336,M,United Kingdom,12
13699,155,1,308.58000000000004,0,0.0,36.357142857142854,M,United Kingdom,14
13700,26,10,226.512,300,30.0,36.746192893401016,M,United Kingdom,139
13703,318,1,99.5,0,0.0,32.0,M,United Kingdom,1
13704,5,10,229.531,83,8.3,37.837037037037035,M,United Kingdom,111
13705,8,3,237.28666666666666,366,122.0,38.214285714285715,M,United Kingdom,25
13706,303,1,330.79,0,0.0,36.05,M,United Kingdom,20
13707,267,2,403.205,48,24.0,35.458333333333336,M,United Kingdom,48
13708,271,1,296.88,0,0.0,38.27450980392157,M,United Kingdom,49
13709,4,17,367.59470588235297,311,18.294117647058822,36.47398843930636,M,United Kingdom,244
13710,32,1,180.48,0,0.0,39.0,M,United Kingdom,8
13711,219,2,126.03,0,0.0,35.61538461538461,M,United Kingdom,11
13712,247,1,228.84,0,0.0,39.5,M,United Kingdom,10
13715,281,8,131.7425,91,11.375,35.342592592592595,M,United Kingdom,89
13716,269,1,138.28,0,0.0,38.38095238095238,M,United Kingdom,21
13717,32,7,204.60857142857142,266,38.0,35.62135922330097,M,United Kingdom,92
13718,246,2,153.275,49,24.5,35.083333333333336,M,United Kingdom,9
13719,15,5,208.336,219,43.8,35.56666666666667,M,United Kingdom,56
13720,117,4,199.975,138,34.5,38.906976744186046,M,United Kingdom,42
13721,36,1,524.14,0,0.0,36.5,M,United Kingdom,28
13722,120,4,592.29,162,40.5,37.06976744186046,M,United Kingdom,75
13723,217,1,199.85000000000002,0,0.0,30.5,M,United Kingdom,6
13725,50,11,164.52818181818182,258,23.454545454545453,37.1271186440678,M,United Kingdom,97
13726,39,2,539.8299999999999,61,30.5,34.095238095238095,M,United Kingdom,39
13727,29,2,166.74,4,2.0,36.4,M,United Kingdom,19
13728,37,6,169.35666666666665,273,45.5,35.523809523809526,M,United Kingdom,38
13730,136,2,376.3,25,12.5,34.651162790697676,M,United Kingdom,38
13731,219,2,305.295,27,13.5,35.60526315789474,M,United Kingdom,36
13732,28,1,491.86,0,0.0,36.39393939393939,M,United Kingdom,33
13735,25,8,345.7725,209,26.125,37.46153846153846,M,United Kingdom,161
13736,5,3,241.33333333333334,255,85.0,37.06701030927835,M,United Kingdom,167
13737,200,1,339.59999999999997,0,0.0,33.56666666666667,M,United Kingdom,29
13739,18,1,216.9,0,0.0,34.333333333333336,M,United Kingdom,3
13740,241,1,350.75,0,0.0,36.869565217391305,M,United Kingdom,23
13741,72,4,166.5825,145,36.25,38.48571428571429,M,United Kingdom,34
13742,17,14,221.60142857142858,303,21.642857142857142,36.70897832817337,M,United Kingdom,200
13743,3,8,167.51874999999998,256,32.0,36.45238095238095,M,United Kingdom,8
13744,95,2,578.18,197,98.5,34.416666666666664,M,United Kingdom,54
13745,151,2,145.77,10,5.0,37.92307692307692,M,United Kingdom,25
13747,374,1,79.6,0,0.0,38.0,M,United Kingdom,1
13748,96,5,189.65,278,55.6,38.892857142857146,M,United Kingdom,24
13750,54,5,329.452,283,56.6,33.5,M,United Kingdom,20
13751,288,1,296.25,0,0.0,38.55555555555556,M,United Kingdom,9
13752,124,6,197.71333333333334,122,20.333333333333332,36.3421052631579,M,United Kingdom,64
13753,288,1,741.26,0,0.0,36.05714285714286,M,United Kingdom,35
13754,152,2,141.29999999999998,165,82.5,36.75,M,United Kingdom,11
13755,4,10,215.468,59,5.9,36.778425655976676,M,United Kingdom,232
13756,2,15,343.008,365,24.333333333333332,38.38461538461539,M,United Kingdom,66
13758,12,7,455.79285714285714,361,51.57142857142857,39.26495726495727,M,United Kingdom,104
13759,33,2,329.70500000000004,37,18.5,36.04,M,United Kingdom,24
13760,54,2,143.395,202,101.0,34.59649122807018,M,United Kingdom,50
13761,50,2,535.325,129,64.5,34.67142857142857,M,United Kingdom,68
13762,204,2,1.7763568394002505e-15,14,7.0,38.214285714285715,M,United Kingdom,7
13763,63,3,563.1533333333333,107,35.666666666666664,38.35294117647059,M,United Kingdom,17
13764,71,3,507.25333333333333,266,88.66666666666667,37.49519230769231,M,United Kingdom,183
13767,2,52,325.87903846153847,371,7.134615384615385,37.22055137844612,M,United Kingdom,55
13769,2,16,173.241875,365,22.8125,37.72727272727273,M,United Kingdom,73
13771,64,5,526.3399999999999,182,36.4,35.575,M,United Kingdom,114
13772,34,3,377.3766666666667,205,68.33333333333333,36.73446327683616,M,United Kingdom,141
13774,82,1,345.0,0,0.0,33.13636363636363,M,United Kingdom,22
13777,1,41,628.008536585366,372,9.073170731707316,36.50684931506849,M,United Kingdom,40
13778,103,1,178.7,0,0.0,33.333333333333336,M,United Kingdom,9
13780,7,2,180.005,163,81.5,35.31578947368421,M,United Kingdom,56
13781,251,1,127.84,0,0.0,36.76470588235294,M,United Kingdom,17
13782,13,6,152.0,315,52.5,36.44347826086957,M,United Kingdom,96
13784,10,11,223.89,322,29.272727272727273,39.193548387096776,M,United Kingdom,9
13786,367,1,230.39999999999998,0,0.0,35.714285714285715,M,United Kingdom,7
13787,76,2,154.52,288,144.0,36.193548387096776,M,United Kingdom,24
13790,4,1,348.8,0,0.0,35.17777777777778,M,United Kingdom,45
13791,43,3,349.2266666666667,124,41.333333333333336,38.588235294117645,M,United Kingdom,7
13792,66,2,97.775,221,110.5,37.0,M,United Kingdom,13
13798,1,63,577.0066666666667,370,5.873015873015873,37.41002277904328,M,United Kingdom,115
13799,117,2,344.43,177,88.5,36.64102564102564,M,United Kingdom,32
13800,310,1,558.32,0,0.0,36.72727272727273,M,United Kingdom,33
13801,67,1,324.8,0,0.0,35.91304347826087,M,United Kingdom,23
13802,138,6,651.045,222,37.0,35.90909090909091,M,United Kingdom,57
13803,255,1,277.07,0,0.0,42.76470588235294,M,United Kingdom,17
13804,31,7,376.5414285714286,259,37.0,36.53284671532847,M,United Kingdom,124
13805,52,2,462.3,76,38.0,36.92307692307692,M,United Kingdom,10
13806,64,1,256.38,0,0.0,37.9,M,United Kingdom,10
13807,367,1,112.6,0,0.0,33.285714285714285,M,United Kingdom,7
13808,6,5,349.53200000000004,91,18.2,36.46052631578947,M,United Kingdom,70
13809,305,1,155.05,0,0.0,38.083333333333336,M,Cyprus,11
13810,29,4,224.8775,27,6.75,37.388888888888886,M,Germany,32
13811,184,4,147.9375,55,13.75,35.57142857142857,M,Germany,7
13812,42,3,179.66666666666666,63,21.0,38.916666666666664,M,Germany,33
13813,40,5,270.682,95,19.0,37.54929577464789,M,Germany,54
13814,56,3,520.7066666666666,81,27.0,36.172413793103445,M,Germany,37
13815,22,5,802.982,296,59.2,35.4180790960452,M,Germany,132
13816,24,4,138.76,40,10.0,37.515151515151516,M,Germany,27
13817,29,2,191.49,322,161.0,32.333333333333336,M,Germany,20
13819,302,3,380.1166666666666,18,6.0,36.361111111111114,M,United Kingdom,26
13821,145,2,192.82,116,58.0,38.52542372881356,M,United Kingdom,51
13822,6,2,316.0,34,17.0,34.78125,M,United Kingdom,90
13823,19,2,478.83,72,36.0,34.7,M,United Kingdom,39
13824,33,5,339.788,277,55.4,41.26086956521739,M,United Kingdom,34
13826,158,2,87.325,18,9.0,41.25,M,United Kingdom,11
13827,58,3,137.35,85,28.333333333333332,36.31182795698925,M,United Kingdom,83
13828,22,1,209.49,0,0.0,36.2,M,United Kingdom,15
13829,359,1,-102.0,0,0.0,19.0,M,United Kingdom,1
13831,16,6,367.16499999999996,353,58.833333333333336,35.027027027027025,M,United Kingdom,58
13832,18,2,20.474999999999998,1,0.5,32.5,M,United Kingdom,3
13833,159,1,384.8,0,0.0,36.06896551724138,M,United Kingdom,28
13835,25,4,208.6425,190,47.5,37.49090909090909,M,United Kingdom,48
13837,212,2,135.62,105,52.5,34.473684210526315,M,United Kingdom,17
13838,6,4,172.9325,364,91.0,35.10344827586207,M,United Kingdom,144
13841,253,1,85.0,0,0.0,38.0,M,United Kingdom,1
13842,59,9,376.18,308,34.22222222222222,37.00485436893204,M,United Kingdom,155
13844,11,1,361.62,0,0.0,39.2,M,United Kingdom,20
13845,65,1,312.98,0,0.0,35.22222222222222,M,United Kingdom,9
13846,25,4,211.9025,335,83.75,38.172413793103445,M,United Kingdom,56
13848,92,3,418.3333333333333,273,91.0,36.2,M,United Kingdom,3
13849,52,2,768.975,119,59.5,35.37623762376238,M,United Kingdom,97
13850,88,2,793.405,41,20.5,36.361702127659576,M,United Kingdom,93
13851,96,3,883.82,192,64.0,37.098765432098766,M,United Kingdom,77
13853,9,2,528.47,48,24.0,34.5,M,United Kingdom,23
13854,9,29,276.72482758620686,356,12.275862068965518,36.833333333333336,M,United Kingdom,39
13856,169,5,72.67999999999999,34,6.8,38.94117647058823,M,United Kingdom,10
13858,57,1,216.17,0,0.0,38.09090909090909,M,United Kingdom,11
13859,326,1,201.16,0,0.0,38.535714285714285,M,United Kingdom,27
13860,1,6,206.66666666666666,85,14.166666666666666,36.18181818181818,M,United Kingdom,58
13862,18,10,218.731,314,31.4,37.08450704225352,M,United Kingdom,97
13863,245,2,149.78,2,1.0,34.13636363636363,M,United Kingdom,20
13865,58,4,125.39,231,57.75,35.333333333333336,M,United Kingdom,26
13866,74,1,145.67000000000002,0,0.0,28.571428571428573,M,United Kingdom,7
13867,31,3,338.43,186,62.0,37.557377049180324,M,United Kingdom,51
13868,7,2,1596.27,31,15.5,35.09090909090909,M,United Kingdom,32
13869,123,4,776.2375,233,58.25,36.23452768729641,M,United Kingdom,234
13870,2,10,275.125,285,28.5,37.88135593220339,M,United Kingdom,91
13871,23,14,456.4142857142857,286,20.428571428571427,35.52958579881657,M,United Kingdom,155
13873,120,4,95.425,190,47.5,35.083333333333336,M,United Kingdom,21
13874,358,1,540.45,0,0.0,37.5,M,United Kingdom,18
13875,54,5,357.358,247,49.4,36.52884615384615,M,United Kingdom,79
13876,64,1,122.7,0,0.0,33.857142857142854,M,United Kingdom,7
13877,86,1,117.24,0,0.0,41.333333333333336,M,United Kingdom,3
13878,55,1,1281.53,0,0.0,36.55555555555556,M,United Kingdom,35
13880,21,13,247.67461538461538,345,26.53846153846154,35.81818181818182,M,United Kingdom,125
13881,4,22,772.2509090909091,308,14.0,36.33888888888889,M,United Kingdom,72
13882,3,6,188.54666666666665,61,10.166666666666666,36.63636363636363,M,United Kingdom,54
13883,1,9,282.0833333333333,325,36.111111111111114,35.72258064516129,M,United Kingdom,110
13884,7,6,130.21666666666667,276,46.0,39.43333333333333,M,United Kingdom,45
13885,189,2,253.4,11,5.5,36.857142857142854,M,United Kingdom,28
13886,71,1,243.56,0,0.0,34.75,M,United Kingdom,16
13887,204,1,349.55,0,0.0,39.473684210526315,M,United Kingdom,19
13888,120,2,302.815,98,49.0,36.6,M,United Kingdom,38
13889,93,1,416.90000000000003,0,0.0,34.86666666666667,M,United Kingdom,15
13890,1,14,132.91857142857143,357,25.5,36.271929824561404,M,United Kingdom,74
13892,27,4,158.2425,219,54.75,37.03703703703704,M,United Kingdom,26
13893,298,1,821.1,0,0.0,36.904761904761905,M,United Kingdom,21
13894,22,5,107.194,288,57.6,37.63333333333333,M,United Kingdom,25
13895,21,5,517.624,143,28.6,37.21848739495798,M,United Kingdom,97
13897,50,1,311.16,0,0.0,42.35294117647059,M,United Kingdom,17
13898,326,1,155.93,0,0.0,38.333333333333336,M,United Kingdom,12
13899,16,2,194.26,258,129.0,37.21052631578947,M,United Kingdom,19
13900,183,3,246.98333333333335,79,26.333333333333332,36.674418604651166,M,United Kingdom,42
13901,72,5,573.4399999999999,246,49.2,38.24832214765101,M,United Kingdom,144
13904,37,2,166.32,257,128.5,32.15384615384615,M,United Kingdom,24
13908,80,5,469.41,196,39.2,35.595238095238095,M,United Kingdom,104
13911,57,9,286.7677777777778,251,27.88888888888889,37.898648648648646,M,United Kingdom,120
13914,4,3,204.65,32,10.666666666666666,34.23529411764706,M,United Kingdom,28
13917,50,2,136.02,141,70.5,38.27777777777778,M,United Kingdom,16
13918,50,2,606.4200000000001,203,101.5,37.3,M,United Kingdom,30
13919,53,3,116.71999999999998,68,22.666666666666668,35.27272727272727,M,Denmark,24
13922,352,1,172.25,0,0.0,44.0,M,United Kingdom,7
13923,54,1,351.13,0,0.0,39.75,M,United Kingdom,20
13924,2,11,152.91636363636363,70,6.363636363636363,37.81021897810219,M,United Kingdom,91
13925,36,6,102.77499999999999,98,16.333333333333332,37.77777777777778,M,United Kingdom,28
13926,23,1,223.85000000000002,0,0.0,31.636363636363637,M,United Kingdom,11
13927,75,1,348.99,0,0.0,36.0,M,United Kingdom,21
13928,11,4,116.1425,122,30.5,31.666666666666668,M,United Kingdom,23
13929,169,3,267.6166666666667,157,52.333333333333336,35.1,M,United Kingdom,8
13930,58,2,168.67,78,39.0,35.0,M,United Kingdom,15
13931,86,3,410.31,195,65.0,37.76271186440678,M,United Kingdom,56
13932,295,1,307.4,0,0.0,35.875,M,United Kingdom,16
13933,109,2,304.39500000000004,39,19.5,31.695652173913043,M,United Kingdom,23
13934,264,1,922.1,0,0.0,34.58064516129032,M,United Kingdom,31
13936,171,2,180.64,8,4.0,38.55555555555556,M,United Kingdom,26
13937,169,1,158.85,0,0.0,37.77777777777778,M,United Kingdom,9
13938,35,1,71.66,0,0.0,38.142857142857146,M,United Kingdom,7
13939,23,4,139.1875,288,72.0,38.78260869565217,M,United Kingdom,43
13940,17,4,209.785,126,31.5,36.265306122448976,M,United Kingdom,39
13941,22,7,701.7728571428571,350,50.0,38.170212765957444,M,United Kingdom,24
13946,79,3,187.18999999999997,188,62.666666666666664,36.54545454545455,M,United Kingdom,11
13947,65,1,90.6,0,0.0,41.0,M,United Kingdom,5
13948,361,1,102.0,0,0.0,38.666666666666664,M,United Kingdom,3
13949,3,6,404.55333333333334,91,15.166666666666666,37.28125,M,United Kingdom,124
13950,11,5,145.712,235,47.0,35.22222222222222,M,United Kingdom,33
13951,176,3,224.8166666666667,118,39.333333333333336,34.05128205128205,M,United Kingdom,38
13952,211,3,1082.0303333333334,27,9.0,36.710144927536234,M,United Kingdom,120
13953,7,7,502.23999999999995,345,49.285714285714285,43.65,M,United Kingdom,8
13954,2,3,126.19666666666666,69,23.0,32.5,M,United Kingdom,24
13955,154,2,161.48,151,75.5,38.57575757575758,M,United Kingdom,33
13956,5,5,205.28400000000002,266,53.2,35.4671052631579,M,United Kingdom,123
13958,372,1,-102.45,0,0.0,38.2,M,United Kingdom,5
13959,79,3,199.4,283,94.33333333333333,36.27173913043478,M,United Kingdom,79
13960,21,2,115.11,50,25.0,37.25,M,United Kingdom,11
13962,22,2,84.775,223,111.5,41.90909090909091,M,United Kingdom,11
13963,308,4,166.135,59,14.75,37.17142857142857,M,United Kingdom,35
13967,146,1,80.7,0,0.0,49.5,M,United Kingdom,2
13969,7,20,449.33450000000005,357,17.85,36.3522906793049,M,United Kingdom,334
13971,9,11,245.65636363636366,276,25.09090909090909,38.13291139240506,M,United Kingdom,118
13972,71,2,95.125,131,65.5,32.53333333333333,M,United Kingdom,15
13973,287,1,264.7,0,0.0,35.09090909090909,M,United Kingdom,11
13974,49,1,413.59000000000003,0,0.0,34.17857142857143,M,United Kingdom,28
13975,31,7,357.6042857142857,245,35.0,36.90882352941176,M,United Kingdom,240
13976,207,1,357.98,0,0.0,40.8,M,United Kingdom,10
13978,15,2,98.39500000000001,30,15.0,39.266666666666666,M,United Kingdom,14
13979,73,1,869.87,0,0.0,36.22222222222222,M,United Kingdom,54
13980,60,1,200.14,0,0.0,40.18181818181818,M,United Kingdom,11
13982,39,5,372.222,326,65.2,35.45217391304348,M,United Kingdom,72
13983,30,13,199.26615384615386,337,25.923076923076923,36.67857142857143,M,United Kingdom,91
13984,27,6,81.33833333333332,339,56.5,33.529411764705884,M,United Kingdom,14
13985,4,16,439.033125,260,16.25,36.70821529745042,M,United Kingdom,108
13986,17,1,320.46,0,0.0,33.23076923076923,M,United Kingdom,12
13988,20,9,455.4222222222222,234,26.0,35.92050209205021,M,United Kingdom,188
13989,66,2,633.04,173,86.5,34.09756097560975,M,United Kingdom,33
13990,213,1,311.3,0,0.0,37.1875,M,United Kingdom,16
13991,12,7,121.51857142857143,131,18.714285714285715,35.55813953488372,M,United Kingdom,58
